0.585209444955781,0.41505394650859,0.271464800559765,0.0534671705650813
0.750674200439205,0.0268341165446984,0.109496510743914,1.10784581795143
0.328280030557812,0.109779109380447,0.512508374095941,0.256970912603516
0.357393446562154,0.242575397144534,0.0576686158683366,0.628615156643083
0.1470339233069,0.254652865283848,1.22790607425794,0.203515475756706
0.161684200291572,0.741441303440055,0.855571626308758,0.011550617395764
0.438277190582547,0.277237614292046,0.328161735977217,0.156902566868334
0.188331172226811,0.679799223902535,0.00898116624544278,0.887654734196624
0.267201361181511,0.581965692250146,0.180077690197186,0.586678649086001
0.58917802657919,0.361663325613143,0.641455580945415,0.371970482845971
0.459728349717142,0.266596756580674,0.404324108472282,0.373042044172104
0.166167472817816,0.287333216801173,0.594983531827792,0.430217601341208
0.340662925520568,0.0409532078293921,0.143416296366753,1.06066442413593
0.309876714778155,0.301787011302199,0.784170180438111,0.583757819614586
0.00986764739563896,0.557952855816776,0.359034946949218,0.422243638508778
0.394350223653551,0.549955381567673,0.126506931194773,0.190190220457788
0.55800652832751,0.4255664998235,0.050202174250591,0.556167212964221
0.623164567368905,0.417393070357445,0.362367286587346,0.342459919359649
0.444832225441074,0.0212673495993323,0.318743899823702,0.297140429408178
0.0160584408475392,0.240675743476661,0.300951066101658,0.817270588377516
0.137694223304358,0.132797163478055,0.463205005919889,0.353312051639662
0.480236651890928,0.421142395629659,0.171283349959101,0.245489008001318
0.20116928486234,0.286230450325586,0.11103914180343,0.854791068586051
0.111249870015496,0.390937800420177,0.173679330923631,0.48521390388715
0.156727857433514,0.376644405981043,0.466492159314746,0.0600037259667648
0.0973526928391212,0.666641018259962,0.377324143904387,0.303547362809624
0.254576911191035,0.419504835752083,0.228978700114325,0.382213320507477
0.341218048267282,0.2489796244042,0.28429851055483,0.324682040022864
0.139242197344691,0.450103918852748,0.466445236714283,0.454020542611639
0.127221561301754,0.176638584701939,0.339725393616193,0.375892893387429
0.02181663679979,0.608803643048436,0.34766708089058,0.851815234348705
0.0728765329037459,0.237310978468473,0.127548812204481,0.762649239593371
0.657799582318957,0.401163115732046,0.367151606783021,0.000448921450852049
0.085016405367567,0.45278603597639,0.65837091493474,0.536915137138069
0.402384315649805,0.0114320082746633,0.681832479034471,0.431147969972963
0.511035375974594,0.15221532923492,0.194547080765596,0.411500725291845
0.984192535975593,0.681778572490558,0.0325255722317765,0.0693385470524527
0.134907976749741,0.706505124526215,0.422318758622439,0.690680613942782
0.177552152463456,0.241941664505438,0.380390203863886,0.317803350439255
0.0813674764469853,0.0549560788691608,0.208695689539187,0.679868975235706
